timestamp,closing,opening,high,low,volume
2015-10-15 12:56:00,57,57,57,57,6
2015-10-15 13:17:00,57.1,57.1,57.1,57.1,100
2015-10-15 14:01:00,57.1,57.1,57.1,57.1,50
2015-10-15 14:23:00,58.8,58.8,58.8,58.8,200
2015-10-15 14:27:00,58.8,58.8,58.8,58.8,100
2015-10-18 14:29:00,58,58,58,58,1
2015-10-18 14:33:00,57.9,57.9,57.9,57.9,50
2015-10-19 10:59:00,58,58,58,58,100
2015-10-19 11:05:00,61,61,61,61,2
2015-10-19 12:03:00,58.9,58.9,58.9,58.9,1000
2015-10-19 12:05:00,59,59,59,59,5
2015-10-19 12:25:00,58.7,58.7,58.7,58.7,220
2015-10-19 13:03:00,54.9,54.9,54.9,54.9,590
2015-10-19 13:53:00,56.8,56.8,56.8,56.8,5
2015-10-19 14:09:00,56.8,56.8,56.8,56.8,80
2015-10-19 14:29:00,56.8,56.8,56.8,56.8,100
2015-10-20 11:07:00,58,58,58,58,3
2015-10-20 13:11:00,54.6,54.6,54.6,54.6,40
2015-10-20 13:13:00,57.8,57.8,57.8,57.8,2
2015-10-20 14:13:00,56.8,56.8,56.8,56.8,100
2015-10-21 10:55:00,57.5,57.5,57.5,57.5,20
2015-10-21 10:57:00,57.5,57.5,57.5,57.5,180
2015-10-21 11:01:00,57.5,57.5,57.5,57.5,100
2015-10-21 11:09:00,57.5,57.5,57.5,57.5,50
2015-10-21 11:11:00,57.5,57.5,57.5,57.5,50
2015-10-21 11:19:00,57.5,57.5,57.5,57.5,100
2015-10-21 11:27:00,57.8,57.8,57.8,57.8,50
2015-10-21 11:35:00,57.9,57.9,57.9,57.9,550
2015-10-21 14:29:00,56,56,56,56,480
2015-11-01 11:36:00,53.5,55.6,55.6,53.5,1660
2015-11-01 11:40:00,54,54,54,54,50
2015-11-01 11:42:00,54,54,54,54,175
2015-11-01 11:46:00,54,54,54,54,25
2015-11-01 11:50:00,54,54,54,54,300
2015-11-01 11:52:00,54,54,54,54,400
2015-11-01 12:02:00,54,54,54,54,1000
2015-11-01 12:06:00,53,53,53,53,600
2015-11-01 12:32:00,53,53,53,53,20
2015-11-01 12:40:00,53,53,53,53,5
2015-11-01 13:02:00,52.5,52.5,52.5,52.5,755
2015-11-01 13:34:00,53,53,53,53,427
2015-11-01 13:38:00,49.5,49.5,49.5,49.5,500
2015-11-01 14:02:00,49.5,49.5,49.5,49.5,3307
2015-11-01 14:20:00,53,53,53,53,5
2015-11-01 14:30:00,50.3,50.3,50.3,50.3,1000
2015-11-02 12:08:00,49,49,49,49,300
2015-11-02 12:12:00,52,52,52,52,5
2015-11-02 12:18:00,52,52,52,52,6
2015-11-02 12:27:00,52,52,52,52,10
2015-11-02 12:49:00,52,52,52,52,20
2015-11-02 13:57:00,52,52,52,52,341
2015-11-02 14:18:00,51.8,51.8,51.8,51.8,500
2015-11-02 14:28:00,51.8,51.8,51.8,51.8,150
2015-11-02 14:30:00,51.3,51.3,51.3,51.3,100
2015-11-03 13:50:00,50.5,50.5,50.5,50.5,1000
2015-11-03 13:51:00,50,50,50,50,200
2015-11-03 14:01:00,50,50,50,50,1005
2015-11-03 14:10:00,50.7,50.7,50.7,50.7,2405
2015-11-03 14:21:00,50.8,50.8,50.8,50.8,111
2015-11-04 11:46:00,52.5,52.5,52.5,52.5,2
2015-11-04 12:46:00,52,52,52,52,3
2015-11-04 13:08:00,51,51,51,51,50
2015-11-04 13:10:00,50.5,50.5,50.5,50.5,270
2015-11-04 13:13:00,50.5,50.5,50.5,50.5,35
2015-11-04 13:43:00,52.1,52.1,52.1,52.1,50
2015-11-04 14:19:00,50.7,50.7,50.7,50.7,50
2015-11-11 12:25:00,53.9,53.9,53.9,53.9,11
2015-11-11 12:27:00,53.9,53.9,53.9,53.9,13
2015-11-11 12:35:00,53.9,53.9,53.9,53.9,13
