timestamp,closing,opening,high,low,volume
2023-02-05 13:35:00,5100,5100,5100,5100,1
2023-02-05 13:42:00,5100,5100,5100,5100,2
2023-04-12 11:09:00,5100,5100,5100,5100,6
2023-06-25 11:02:00,5291,5100,5291,5100,2
2023-06-25 13:58:00,5291,5291,5291,5291,1
2023-06-26 14:17:00,5489,5489,5489,5489,1
2023-07-04 12:07:00,5300,5300,5300,5300,1
2023-07-04 12:21:00,5300,5300,5300,5300,1
2023-07-06 12:31:00,5300,5300,5300,5300,1
2023-07-06 12:36:00,5200,5200,5200,5200,1
2024-01-28 11:42:00,5250,5250,5250,5250,2
