timestamp,closing,opening,high,low,volume
2022-08-30 15:00:00,41.5,41.5,41.5,41.5,494365
2022-08-31 12:50:00,0,0,0,0,271593
2022-08-31 12:52:00,0,0,0,0,271593
2022-08-31 12:54:00,0,0,0,0,271593
2022-08-31 12:56:00,0,0,0,0,271603
2022-08-31 13:02:00,0,0,0,0,7271
2022-08-31 13:04:00,0,0,0,0,7271
2022-08-31 13:06:00,0,0,0,0,7271
2022-08-31 13:08:00,0,0,0,0,7271
2022-08-31 13:14:00,40.2,40.2,40.2,40.2,19666
2022-08-31 13:16:00,40.3,40.3,40.3,40.3,20666
2022-08-31 13:18:00,40.3,40.3,40.3,40.3,20666
2022-08-31 13:52:00,39.5,39.5,39.5,39.5,465676
2022-08-31 13:58:00,39.5,39.5,39.5,39.5,24521
2022-08-31 14:00:00,39.5,39.5,39.5,39.5,469449
2022-09-01 13:30:00,38.8,38.8,38.8,38.8,3558
2022-09-01 13:32:00,39.5,39.5,39.5,39.5,4059
2022-09-01 13:34:00,39.5,39.5,39.5,39.5,4059
2022-09-01 13:36:00,38.8,38.8,38.8,38.8,4409
2022-09-01 13:38:00,38.6,38.6,38.6,38.6,9059
2022-09-01 13:40:00,38.7,38.7,38.7,38.7,9660
2022-09-01 13:42:00,38.2,38.2,38.2,38.2,34060
2022-09-01 13:44:00,38.2,38.2,38.2,38.2,34060
2022-09-01 13:46:00,38.2,38.2,38.2,38.2,52562
2022-09-01 13:48:00,38.3,38.3,38.3,38.3,54363
2022-09-01 13:50:00,38.9,38.9,38.9,38.9,56863
2022-09-01 13:52:00,38.6,38.6,38.6,38.6,63028
2022-09-01 13:54:00,38.6,38.6,38.6,38.6,63028
2022-09-01 13:56:00,38.6,38.6,38.6,38.6,63028
2022-09-01 13:58:00,38.6,38.6,38.6,38.6,63028
2022-09-01 14:00:00,38.6,38.6,38.6,38.6,63028
2022-09-05 12:22:00,40,40,40,40,2906
2022-09-05 12:24:00,40,40,40,40,11256
2022-09-05 12:26:00,40,40,40,40,21256
2022-09-05 12:28:00,39.9,39.9,39.9,39.9,24491
2022-09-05 12:30:00,39.9,39.9,39.9,39.9,24491
2022-09-05 12:32:00,39.9,39.9,39.9,39.9,24491
2022-09-05 12:34:00,39.9,39.9,39.9,39.9,25391
2022-09-05 12:36:00,39.9,39.9,39.9,39.9,25391
2022-09-05 12:38:00,40,40,40,40,41441
2022-09-05 12:40:00,40,40,40,40,51455
2022-09-05 12:42:00,39.9,39.9,39.9,39.9,54400
2022-09-05 12:44:00,40,40,40,40,54411
2022-09-05 12:46:00,40,40,40,40,64430
2022-09-05 12:48:00,40,40,40,40,64430
2022-09-05 12:50:00,40,40,40,40,65030
2022-09-05 12:52:00,40,40,40,40,65030
2022-09-05 12:54:00,40,40,40,40,65030
2022-09-05 12:56:00,40,40,40,40,65030
